"","ModelID","species","RMSE_loo","dev.ex","AIC","Hit","variables","RMSE5","RMSE10","RMSE_combined"
"546",546,"Sablefish",1.713,0.2372,91.4381435039308,0.333333333333333,"CSTyolk DDlarv LSTpjuv",NA,NA,4.76
"547",547,"Sablefish",1.713,0.147,92.2998868846769,0.416666666666667,"CSTlarv DDlarv LSTpjuv",NA,NA,4.638
"548",548,"Sablefish",1.765,0.2898,88.2508115624982,0.458333333333333,"CSTbjuv DDlarv LSTpjuv",NA,NA,4.955
"549",549,"Sablefish",1.308,0.5469,80.2116193214241,0.625,"CSTegg DDlarv LSTbjuv",NA,NA,4.103
"550",550,"Sablefish",1.461,0.4692,84.5740860769475,0.541666666666667,"CSTyolk DDlarv LSTbjuv",NA,NA,4.256
"551",551,"Sablefish",1.738,0.3297,88.0633023487383,0.5,"CSTlarv DDlarv LSTbjuv",NA,NA,4.688
"552",552,"Sablefish",1.637,0.3027,88.509254709801,0.583333333333333,"CSTpjuv DDlarv LSTbjuv",NA,NA,4.731
"553",553,"Sablefish",1.563,0.3905,85.4331794329914,0.375,"CSTbjuv DDlarv LSTbjuv",NA,NA,4.551
"554",554,"Sablefish",1.617,0.2684,88.7204424276105,0.375,"CSTegg CSTpjuv DDlarv",NA,NA,4.721
"555",555,"Sablefish",1.801,0.3122,88.1472327945394,0.541666666666667,"CSTbjuv CSTegg DDlarv",NA,NA,5.027
"556",556,"Sablefish",1.674,0.2676,90.6189662139274,0.416666666666667,"CSTpjuv CSTyolk DDlarv",NA,NA,4.805
"557",557,"Sablefish",1.761,0.2406,90.469001460919,0.458333333333333,"CSTbjuv CSTyolk DDlarv",NA,NA,4.947
"558",558,"Sablefish",1.759,0.1417,91.902771535863,0.375,"CSTbjuv CSTlarv DDlarv",NA,NA,4.943
"559",559,"Sablefish",1.81,0.061,94.0591563278084,0.333333333333333,"DDpjuv LSTyolk MLDegg",NA,NA,5.403
"560",560,"Sablefish",1.731,0.0741,93.7208565078116,0.333333333333333,"DDpjuv LSTlarv MLDegg",NA,NA,5.245
"561",561,"Sablefish",1.774,0.1002,93.0354848928312,0.458333333333333,"DDpjuv LSTpjuv MLDegg",NA,NA,5.331
"562",562,"Sablefish",1.598,0.3805,87.298283948877,0.541666666666667,"DDpjuv LSTbjuv MLDegg",NA,NA,4.979
"563",563,"Sablefish",1.608,0.2612,89.7065804827487,0.333333333333333,"CSTegg DDpjuv MLDegg",NA,NA,4.703
"564",564,"Sablefish",1.748,0.1414,93.09368128966,0.25,"CSTyolk DDpjuv MLDegg",NA,NA,4.83
"565",565,"Sablefish",1.671,0.0999,93.0448675028299,0.375,"CSTlarv DDpjuv MLDegg",NA,NA,4.554
"566",566,"Sablefish",1.813,0.3679,89.4632645551006,0.416666666666667,"CSTpjuv DDpjuv MLDegg",NA,NA,5.083
"567",567,"Sablefish",1.799,0.0953,93.1655526856023,0.291666666666667,"DDpjuv LSTegg LSTpjuv",NA,NA,5.381
"568",568,"Sablefish",1.576,0.3933,86.8631812568648,0.541666666666667,"DDpjuv LSTbjuv LSTegg",NA,NA,4.935
"569",569,"Sablefish",1.67,0.2022,91.3302473800219,0.333333333333333,"CSTegg DDpjuv LSTegg",NA,NA,4.827
"570",570,"Sablefish",1.781,0.1421,93.0947707169582,0.291666666666667,"CSTyolk DDpjuv LSTegg",NA,NA,4.896
"571",571,"Sablefish",1.699,0.1005,93.0280523085731,0.25,"CSTlarv DDpjuv LSTegg",NA,NA,4.61
"572",572,"Sablefish",1.794,0.2868,90.7886468815929,0.333333333333333,"CSTpjuv DDpjuv LSTegg",NA,NA,5.045
"573",573,"Sablefish",1.945,0.0967,93.129701588098,0.25,"DDpjuv LSTpjuv LSTyolk",NA,NA,5.673
"574",574,"Sablefish",1.597,0.4372,86.0444104254114,0.458333333333333,"DDpjuv LSTbjuv LSTyolk",NA,NA,4.977
"575",575,"Sablefish",1.666,0.2115,90.9982364300522,0.291666666666667,"CSTegg DDpjuv LSTyolk",NA,NA,4.819
"576",576,"Sablefish",1.838,0.1467,92.9195801304229,0.291666666666667,"CSTyolk DDpjuv LSTyolk",NA,NA,5.01
"577",577,"Sablefish",1.805,0.1146,92.8963540392231,0.291666666666667,"CSTlarv DDpjuv LSTyolk",NA,NA,4.822
"578",578,"Sablefish",1.853,0.1974,91.5309491023968,0.375,"CSTpjuv DDpjuv LSTyolk",NA,NA,5.163
"579",579,"Sablefish",1.88,0.1185,92.8268036376387,0.333333333333333,"DDpjuv LSTlarv LSTpjuv",NA,NA,5.543
"580",580,"Sablefish",1.651,0.3795,87.2787399209392,0.541666666666667,"DDpjuv LSTbjuv LSTlarv",NA,NA,5.085
"581",581,"Sablefish",1.594,0.2621,89.5536153027904,0.375,"CSTegg DDpjuv LSTlarv",NA,NA,4.675
"582",582,"Sablefish",1.726,0.1693,92.3454350935939,0.416666666666667,"CSTyolk DDpjuv LSTlarv",NA,NA,4.786
"583",583,"Sablefish",1.719,0.1045,92.9217977549591,0.333333333333333,"CSTlarv DDpjuv LSTlarv",NA,NA,4.65
"584",584,"Sablefish",1.801,0.3083,90.0585267865306,0.416666666666667,"CSTpjuv DDpjuv LSTlarv",NA,NA,5.059
"585",585,"Sablefish",1.819,0.2198,90.4280670573173,0.333333333333333,"CSTegg DDpjuv LSTpjuv",NA,NA,5.125
"586",586,"Sablefish",1.914,0.3388,90.2985295817151,0.208333333333333,"CSTyolk DDpjuv LSTpjuv",NA,NA,5.162
"587",587,"Sablefish",1.783,0.1243,92.5189642733918,0.375,"CSTlarv DDpjuv LSTpjuv",NA,NA,4.778
"588",588,"Sablefish",1.326,0.5836,78.2685345272934,0.583333333333333,"CSTegg DDpjuv LSTbjuv",NA,NA,4.139
"589",589,"Sablefish",1.395,0.5371,81.8669823621814,0.458333333333333,"CSTyolk DDpjuv LSTbjuv",NA,NA,4.124
"590",590,"Sablefish",1.623,0.4215,86.522207025094,0.541666666666667,"CSTlarv DDpjuv LSTbjuv",NA,NA,4.458
"591",591,"Sablefish",1.721,0.4201,86.8036301580113,0.458333333333333,"CSTpjuv DDpjuv LSTbjuv",NA,NA,4.899
"592",592,"Sablefish",1.664,0.2504,89.3034161403232,0.458333333333333,"CSTegg CSTpjuv DDpjuv",NA,NA,4.815
"593",593,"Sablefish",1.699,0.4015,88.1546139533712,0.375,"CSTpjuv CSTyolk DDpjuv",NA,NA,4.855
"594",594,"Sablefish",1.804,0.1208,93.7121147933345,0.333333333333333,"DDbjuv LSTyolk MLDegg",NA,NA,5.09
"595",595,"Sablefish",1.777,0.1341,93.2992893574117,0.333333333333333,"DDbjuv LSTlarv MLDegg",NA,NA,5.036
"596",596,"Sablefish",1.734,0.1495,92.542862147668,0.458333333333333,"DDbjuv LSTpjuv MLDegg",NA,NA,4.95
"597",597,"Sablefish",1.866,0.4911,84.2446013913225,0.583333333333333,"CSTegg DDbjuv MLDegg",NA,NA,5.219
"598",598,"Sablefish",1.683,0.3598,88.3360409888738,0.583333333333333,"CSTyolk DDbjuv MLDegg",NA,NA,4.7
"599",599,"Sablefish",1.744,0.2019,92.2730703066107,0.291666666666667,"CSTlarv DDbjuv MLDegg",NA,NA,4.7
"600",600,"Sablefish",1.666,0.2247,90.6901544295026,0.416666666666667,"CSTpjuv DDbjuv MLDegg",NA,NA,4.789
"601",601,"Sablefish",1.752,0.1471,92.6236643988792,0.458333333333333,"DDbjuv LSTegg LSTpjuv",NA,NA,4.986
"602",602,"Sablefish",1.784,0.3509,88.4574074991693,0.458333333333333,"CSTegg DDbjuv LSTegg",NA,NA,5.055
"603",603,"Sablefish",1.71,0.3593,88.3618375086385,0.458333333333333,"CSTyolk DDbjuv LSTegg",NA,NA,4.754
"604",604,"Sablefish",1.766,0.195,92.4243833133894,0.25,"CSTlarv DDbjuv LSTegg",NA,NA,4.744
"605",605,"Sablefish",1.662,0.2246,90.690527221264,0.375,"CSTpjuv DDbjuv LSTegg",NA,NA,4.781
"606",606,"Sablefish",1.842,0.1546,92.4941819343303,0.416666666666667,"DDbjuv LSTpjuv LSTyolk",NA,NA,5.166
"607",607,"Sablefish",1.784,0.3507,88.414434894835,0.458333333333333,"CSTegg DDbjuv LSTyolk",NA,NA,5.055
"608",608,"Sablefish",1.722,0.3536,88.5347514154215,0.375,"CSTyolk DDbjuv LSTyolk",NA,NA,4.778
"609",609,"Sablefish",1.825,0.1941,92.3508160683829,0.166666666666667,"CSTlarv DDbjuv LSTyolk",NA,NA,4.862
"610",610,"Sablefish",1.739,0.2423,90.2707586189858,0.375,"CSTpjuv DDbjuv LSTyolk",NA,NA,4.935
"611",611,"Sablefish",1.8,0.1699,92.1514200533942,0.416666666666667,"DDbjuv LSTlarv LSTpjuv",NA,NA,5.082
"612",612,"Sablefish",1.7,0.3925,86.829582045898,0.458333333333333,"CSTegg DDbjuv LSTlarv",NA,NA,4.887
"613",613,"Sablefish",1.687,0.3685,87.9694153776939,0.416666666666667,"CSTyolk DDbjuv LSTlarv",NA,NA,4.708
"614",614,"Sablefish",1.772,0.2002,92.1825640520755,0.25,"CSTlarv DDbjuv LSTlarv",NA,NA,4.756
"615",615,"Sablefish",1.677,0.2401,90.254025450548,0.375,"CSTpjuv DDbjuv LSTlarv",NA,NA,4.811
"616",616,"Sablefish",1.824,0.4091,86.3182546503765,0.708333333333333,"CSTegg DDbjuv LSTpjuv",NA,NA,5.135
"617",617,"Sablefish",1.995,0.3503,88.5382258173682,0.416666666666667,"CSTyolk DDbjuv LSTpjuv",NA,NA,5.324
"618",618,"Sablefish",1.858,0.1954,91.9303579297976,0.291666666666667,"CSTlarv DDbjuv LSTpjuv",NA,NA,4.928
"619",619,"Sablefish",1.722,0.4113,85.755672392328,0.541666666666667,"CSTegg CSTpjuv DDbjuv",NA,NA,4.931
"620",620,"Sablefish",1.721,0.3823,87.1896354727835,0.5,"CSTpjuv CSTyolk DDbjuv",NA,NA,4.899
"621",621,"Sablefish",1.742,0.1018,93.2681599668778,0.458333333333333,"LSTpjuv LSTyolk MLDegg",NA,NA,4.679
"622",622,"Sablefish",1.58,0.3711,87.399903048572,0.5,"LSTbjuv LSTyolk MLDegg",NA,NA,4.21
"623",623,"Sablefish",1.511,0.257,89.9271052335197,0.375,"CSTegg LSTyolk MLDegg",NA,NA,4.509
"624",624,"Sablefish",1.627,0.1425,93.2376592468825,0.291666666666667,"CSTyolk LSTyolk MLDegg",NA,NA,4.588
"625",625,"Sablefish",1.707,0.053,94.2619923069888,0.208333333333333,"CSTlarv LSTyolk MLDegg",NA,NA,4.626
"626",626,"Sablefish",1.74,0.2001,91.5325018922059,0.416666666666667,"CSTpjuv LSTyolk MLDegg",NA,NA,4.937
"627",627,"Sablefish",1.71,0.076,93.6738007505436,0.375,"CSTbjuv LSTyolk MLDegg",NA,NA,4.845
"628",628,"Sablefish",1.715,0.1252,92.9440089053379,0.458333333333333,"LSTlarv LSTpjuv MLDegg",NA,NA,4.766
"629",629,"Sablefish",1.624,0.3067,88.5118818183305,0.5,"LSTbjuv LSTlarv MLDegg",NA,NA,4.298
"630",630,"Sablefish",1.503,0.2857,88.9724579686541,0.458333333333333,"CSTegg LSTlarv MLDegg",NA,NA,4.493
"631",631,"Sablefish",1.57,0.1699,92.4725301754083,0.5,"CSTyolk LSTlarv MLDegg",NA,NA,4.474
"632",632,"Sablefish",1.654,0.0627,94.0144496717104,0.333333333333333,"CSTlarv LSTlarv MLDegg",NA,NA,4.52
"633",633,"Sablefish",1.672,0.1802,91.640494911534,0.458333333333333,"CSTpjuv LSTlarv MLDegg",NA,NA,4.801
"634",634,"Sablefish",1.724,0.0978,93.0983427643538,0.291666666666667,"CSTbjuv LSTlarv MLDegg",NA,NA,4.873
"635",635,"Sablefish",1.589,0.3312,88.0715444500262,0.333333333333333,"CSTegg LSTpjuv MLDegg",NA,NA,4.665
"636",636,"Sablefish",1.664,0.24,91.4975318302527,0.375,"CSTyolk LSTpjuv MLDegg",NA,NA,4.662
"637",637,"Sablefish",1.696,0.1322,92.7719432855892,0.333333333333333,"CSTlarv LSTpjuv MLDegg",NA,NA,4.604
"638",638,"Sablefish",1.933,0.254,89.485800413358,0.583333333333333,"CSTbjuv LSTpjuv MLDegg",NA,NA,5.291
"639",639,"Sablefish",1.235,0.5623,79.3728420832316,0.625,"CSTegg LSTbjuv MLDegg",NA,NA,3.957
"640",640,"Sablefish",1.479,0.4292,85.4033006991012,0.583333333333333,"CSTyolk LSTbjuv MLDegg",NA,NA,4.292
"641",641,"Sablefish",1.724,0.327,88.082457824987,0.541666666666667,"CSTlarv LSTbjuv MLDegg",NA,NA,4.66
"642",642,"Sablefish",1.605,0.3009,88.5656750034281,0.583333333333333,"CSTpjuv LSTbjuv MLDegg",NA,NA,4.667
"643",643,"Sablefish",1.547,0.3867,85.611027581083,0.416666666666667,"CSTbjuv LSTbjuv MLDegg",NA,NA,4.519
"644",644,"Sablefish",1.48,0.328,87.1655798743992,0.458333333333333,"CSTegg CSTpjuv MLDegg",NA,NA,4.447
"645",645,"Sablefish",1.801,0.3608,86.7434897601041,0.625,"CSTbjuv CSTegg MLDegg",NA,NA,5.027
"646",646,"Sablefish",1.572,0.2552,90.7137418682712,0.5,"CSTpjuv CSTyolk MLDegg",NA,NA,4.601
"647",647,"Sablefish",1.686,0.2276,90.8815968033824,0.5,"CSTbjuv CSTyolk MLDegg",NA,NA,4.797
"648",648,"Sablefish",1.756,0.1157,92.6697783547318,0.375,"CSTbjuv CSTlarv MLDegg",NA,NA,4.937
"649",649,"Sablefish",1.725,0.2618,90.1107934993246,0.333333333333333,"CSTegg LSTegg LSTpjuv",NA,NA,4.937
"650",650,"Sablefish",1.699,0.2492,91.3715505053183,0.208333333333333,"CSTyolk LSTegg LSTpjuv",NA,NA,4.732
"651",651,"Sablefish",1.733,0.1313,92.8185317148172,0.25,"CSTlarv LSTegg LSTpjuv",NA,NA,4.678
"652",652,"Sablefish",1.906,0.2354,89.9594110637463,0.458333333333333,"CSTbjuv LSTegg LSTpjuv",NA,NA,5.237
"653",653,"Sablefish",1.31,0.546,80.2448598290645,0.625,"CSTegg LSTbjuv LSTegg",NA,NA,4.107
"654",654,"Sablefish",1.509,0.4314,85.2934056379577,0.541666666666667,"CSTyolk LSTbjuv LSTegg",NA,NA,4.352
"655",655,"Sablefish",1.722,0.3362,87.8042083292038,0.541666666666667,"CSTlarv LSTbjuv LSTegg",NA,NA,4.656
"656",656,"Sablefish",1.626,0.3068,88.3807240281461,0.541666666666667,"CSTpjuv LSTbjuv LSTegg",NA,NA,4.709
"657",657,"Sablefish",1.523,0.3959,85.2718082002823,0.416666666666667,"CSTbjuv LSTbjuv LSTegg",NA,NA,4.471
"658",658,"Sablefish",1.603,0.2634,88.9729421684186,0.375,"CSTegg CSTpjuv LSTegg",NA,NA,4.693
"659",659,"Sablefish",1.882,0.2758,89.3608529848119,0.541666666666667,"CSTbjuv CSTegg LSTegg",NA,NA,5.189
"660",660,"Sablefish",1.613,0.2592,90.6781287613912,0.5,"CSTpjuv CSTyolk LSTegg",NA,NA,4.683
"661",661,"Sablefish",1.765,0.221,91.0844897822617,0.375,"CSTbjuv CSTyolk LSTegg",NA,NA,4.955
"662",662,"Sablefish",1.776,0.114,92.6990961362403,0.333333333333333,"CSTbjuv CSTlarv LSTegg",NA,NA,4.977
"663",663,"Sablefish",1.754,0.3089,89.4186787749785,0.333333333333333,"CSTegg LSTpjuv LSTyolk",NA,NA,4.995
"664",664,"Sablefish",1.873,0.296,90.5712063667117,0.25,"CSTyolk LSTpjuv LSTyolk",NA,NA,5.08
"665",665,"Sablefish",1.897,0.1494,92.5807151440232,0.25,"CSTlarv LSTpjuv LSTyolk",NA,NA,5.006
"666",666,"Sablefish",2.059,0.2346,89.9410702006211,0.458333333333333,"CSTbjuv LSTpjuv LSTyolk",NA,NA,5.543
"667",667,"Sablefish",1.325,0.5465,80.2080533448957,0.625,"CSTegg LSTbjuv LSTyolk",NA,NA,4.137
"668",668,"Sablefish",1.551,0.4735,84.4385290997424,0.5,"CSTyolk LSTbjuv LSTyolk",NA,NA,4.436
"669",669,"Sablefish",1.708,0.3983,86.7297641038612,0.5,"CSTlarv LSTbjuv LSTyolk",NA,NA,4.628
"670",670,"Sablefish",1.644,0.3784,87.0338984360879,0.583333333333333,"CSTpjuv LSTbjuv LSTyolk",NA,NA,4.745
"671",671,"Sablefish",1.539,0.4204,85.149784249384,0.291666666666667,"CSTbjuv LSTbjuv LSTyolk",NA,NA,4.503
"672",672,"Sablefish",1.683,0.2676,88.7038523740592,0.375,"CSTegg CSTpjuv LSTyolk",NA,NA,4.853
"673",673,"Sablefish",1.859,0.2788,89.2379697023962,0.541666666666667,"CSTbjuv CSTegg LSTyolk",NA,NA,5.143
"674",674,"Sablefish",1.725,0.2656,90.4411020312714,0.5,"CSTpjuv CSTyolk LSTyolk",NA,NA,4.907
"675",675,"Sablefish",1.74,0.2218,91.0384034179143,0.375,"CSTbjuv CSTyolk LSTyolk",NA,NA,4.905
"676",676,"Sablefish",1.81,0.1127,92.6989821466397,0.25,"CSTbjuv CSTlarv LSTyolk",NA,NA,5.045
"677",677,"Sablefish",1.646,0.3763,87.3351747025504,0.5,"CSTegg LSTlarv LSTpjuv",NA,NA,4.779
"678",678,"Sablefish",1.698,0.3034,89.9375929929611,0.375,"CSTyolk LSTlarv LSTpjuv",NA,NA,4.73
"679",679,"Sablefish",1.781,0.1531,92.4393216034199,0.291666666666667,"CSTlarv LSTlarv LSTpjuv",NA,NA,4.774
"680",680,"Sablefish",2.012,0.2569,89.5183736958158,0.416666666666667,"CSTbjuv LSTlarv LSTpjuv",NA,NA,5.449
"681",681,"Sablefish",1.303,0.5533,79.8315883726488,0.583333333333333,"CSTegg LSTbjuv LSTlarv",NA,NA,4.093
"682",682,"Sablefish",1.552,0.4339,85.1744099568154,0.5,"CSTyolk LSTbjuv LSTlarv",NA,NA,4.438
"683",683,"Sablefish",1.782,0.3245,88.1320251758211,0.458333333333333,"CSTlarv LSTbjuv LSTlarv",NA,NA,4.776
"684",684,"Sablefish",1.685,0.3039,88.4452324381284,0.5,"CSTpjuv LSTbjuv LSTlarv",NA,NA,4.827
"685",685,"Sablefish",1.587,0.3871,85.5825248409113,0.375,"CSTbjuv LSTbjuv LSTlarv",NA,NA,4.599
"686",686,"Sablefish",1.601,0.3168,87.6068096159758,0.458333333333333,"CSTegg CSTpjuv LSTlarv",NA,NA,4.689
"687",687,"Sablefish",1.822,0.3302,87.5074844501048,0.5,"CSTbjuv CSTegg LSTlarv",NA,NA,5.069
"688",688,"Sablefish",1.661,0.2843,89.897778547,0.458333333333333,"CSTpjuv CSTyolk LSTlarv",NA,NA,4.779
"689",689,"Sablefish",1.713,0.2484,90.2117605348666,0.458333333333333,"CSTbjuv CSTyolk LSTlarv",NA,NA,4.851
"690",690,"Sablefish",1.784,0.1218,92.4530505053358,0.375,"CSTbjuv CSTlarv LSTlarv",NA,NA,4.993
"691",691,"Sablefish",1.735,0.4592,84.167334002409,0.458333333333333,"CSTbjuv CSTegg LSTpjuv",NA,NA,4.895
"692",692,"Sablefish",1.714,0.4023,86.4092927633684,0.458333333333333,"CSTbjuv CSTyolk LSTpjuv",NA,NA,4.853
"693",693,"Sablefish",2.02,0.2694,89.179519364602,0.416666666666667,"CSTbjuv CSTlarv LSTpjuv",NA,NA,5.465
"694",694,"Sablefish",1.331,0.5475,80.1633802317248,0.583333333333333,"CSTegg CSTpjuv LSTbjuv",NA,NA,4.149
"695",695,"Sablefish",1.307,0.6314,75.3395606467323,0.666666666666667,"CSTbjuv CSTegg LSTbjuv",NA,NA,4.039
"696",696,"Sablefish",1.499,0.4287,85.3733608325177,0.541666666666667,"CSTpjuv CSTyolk LSTbjuv",NA,NA,4.455
"697",697,"Sablefish",1.486,0.5165,81.5285615797727,0.583333333333333,"CSTbjuv CSTyolk LSTbjuv",NA,NA,4.397
"698",698,"Sablefish",1.684,0.4037,85.1746740843848,0.416666666666667,"CSTbjuv CSTlarv LSTbjuv",NA,NA,4.793
