"","ModelID","species","RMSE_loo","dev.ex","AIC","Hit","variables","RMSE5","RMSE10"
"314",314,"Petrale Sole",0.423,0.5636,17.982267333552,0.72,"CSTbjuv.a CSTegg2 DDpjuv",0.37396257,0.34929879
"315",315,"Petrale Sole",0.56,0.2721,30.1422217091481,0.56,"CSTbjuv.b CSTegg2 DDpjuv",0.5591298,0.44288574
"316",316,"Petrale Sole",0.424,0.4614,23.1976377801628,0.72,"CSTbjuv.a CSTlarv DDpjuv",0.37396257,0.34929879
"317",317,"Petrale Sole",0.44,0.3888,25.7484051651032,0.68,"CSTbjuv.b CSTlarv DDpjuv",0.5591298,0.44288574
"318",318,"Petrale Sole",0.399,0.4695,22.3492122630818,0.72,"CSTbjuv.a CSTpjuv DDpjuv",0.37396257,0.34929879
"319",319,"Petrale Sole",0.431,0.4235,24.2610799940927,0.8,"CSTbjuv.b CSTpjuv DDpjuv",0.5591298,0.44288574
"320",320,"Petrale Sole",0.422,0.5135,20.2304554546328,0.76,"CSTbjuv.a CSTbjuv.b DDpjuv",0.37396257,0.34929879
"321",321,"Petrale Sole",0.52,0.3174,29.0738235390163,0.52,"LSTegg2 LSTlarv MLDegg",0.46542383,0.44165921
"322",322,"Petrale Sole",0.48,0.159,32.6443143125593,0.68,"LSTbjuv.a LSTegg2 MLDegg",0.51887463,0.43713446
"323",323,"Petrale Sole",0.48,0.1649,32.4271051494781,0.64,"LSTbjuv.b LSTegg2 MLDegg",0.55260586,0.46390328
"324",324,"Petrale Sole",0.468,0.4155,24.7284660241884,0.68,"CSTegg1 LSTegg2 MLDegg",0.56662163,0.42637825
"325",325,"Petrale Sole",0.486,0.2346,30.7860613535269,0.68,"CSTlarv LSTegg2 MLDegg",0.46718358,0.42374213
"326",326,"Petrale Sole",0.467,0.2686,29.2286600573311,0.72,"CSTpjuv LSTegg2 MLDegg",0.41937974,0.39949727
"327",327,"Petrale Sole",0.452,0.3722,26.2341478504168,0.72,"CSTbjuv.a LSTegg2 MLDegg",0.37396257,0.34929879
"328",328,"Petrale Sole",0.466,0.2436,30.203105750751,0.64,"CSTbjuv.b LSTegg2 MLDegg",0.5591298,0.44288574
"329",329,"Petrale Sole",0.533,0.2988,30.1200924311787,0.52,"LSTbjuv.a LSTlarv MLDegg",0.51887463,0.43713446
"330",330,"Petrale Sole",0.528,0.2926,30.1856198379767,0.56,"LSTbjuv.b LSTlarv MLDegg",0.55260586,0.46390328
"331",331,"Petrale Sole",0.532,0.4635,24.0978301382057,0.6,"CSTegg1 LSTlarv MLDegg",0.56662163,0.42637825
"332",332,"Petrale Sole",0.531,0.3382,28.6961978106388,0.52,"CSTlarv LSTlarv MLDegg",0.46718358,0.42374213
"333",333,"Petrale Sole",0.526,0.3493,28.0574289800518,0.6,"CSTpjuv LSTlarv MLDegg",0.41937974,0.39949727
"334",334,"Petrale Sole",0.493,0.404,25.7417579326231,0.68,"CSTbjuv.a LSTlarv MLDegg",0.37396257,0.34929879
"335",335,"Petrale Sole",0.519,0.3147,29.4518195358326,0.56,"CSTbjuv.b LSTlarv MLDegg",0.5591298,0.44288574
"336",336,"Petrale Sole",0.504,0.3194,28.5395378982141,0.64,"CSTegg1 LSTbjuv.a MLDegg",0.56662163,0.42637825
"337",337,"Petrale Sole",0.475,0.2002,32.1355643644501,0.72,"CSTlarv LSTbjuv.a MLDegg",0.46718358,0.42374213
"338",338,"Petrale Sole",0.465,0.229,31.0053377711315,0.72,"CSTpjuv LSTbjuv.a MLDegg",0.41937974,0.39949727
"339",339,"Petrale Sole",0.434,0.3741,26.21023691832,0.72,"CSTbjuv.a LSTbjuv.a MLDegg",0.37396257,0.34929879
"340",340,"Petrale Sole",0.5,0.1789,32.8329106180332,0.68,"CSTbjuv.b LSTbjuv.a MLDegg",0.5591298,0.44288574
"341",341,"Petrale Sole",0.515,0.3147,28.6929232863545,0.64,"CSTegg1 LSTbjuv.b MLDegg",0.56662163,0.42637825
"342",342,"Petrale Sole",0.473,0.2136,31.6444843445899,0.68,"CSTlarv LSTbjuv.b MLDegg",0.46718358,0.42374213
"343",343,"Petrale Sole",0.46,0.2426,30.4095774098326,0.72,"CSTpjuv LSTbjuv.b MLDegg",0.41937974,0.39949727
"344",344,"Petrale Sole",0.436,0.4394,24.2019838900887,0.84,"CSTbjuv.a LSTbjuv.b MLDegg",0.37396257,0.34929879
"345",345,"Petrale Sole",0.508,0.1973,32.6827271933407,0.68,"CSTbjuv.b LSTbjuv.b MLDegg",0.5591298,0.44288574
"346",346,"Petrale Sole",0.5,0.3711,26.577222404074,0.68,"CSTegg1 CSTlarv MLDegg",0.56662163,0.42637825
"347",347,"Petrale Sole",0.49,0.4066,25.0980850340328,0.64,"CSTegg1 CSTpjuv MLDegg",0.56662163,0.42637825
"348",348,"Petrale Sole",0.48,0.4685,22.381992277251,0.72,"CSTbjuv.a CSTegg1 MLDegg",0.37396257,0.34929879
"349",349,"Petrale Sole",0.518,0.3165,28.6189764129607,0.6,"CSTbjuv.b CSTegg1 MLDegg",0.5591298,0.44288574
"350",350,"Petrale Sole",0.434,0.3728,26.2979866519871,0.64,"CSTbjuv.a CSTlarv MLDegg",0.37396257,0.34929879
"351",351,"Petrale Sole",0.473,0.2976,29.0114950530507,0.72,"CSTbjuv.b CSTlarv MLDegg",0.5591298,0.44288574
"352",352,"Petrale Sole",0.432,0.3794,25.9834395707205,0.72,"CSTbjuv.a CSTpjuv MLDegg",0.37396257,0.34929879
"353",353,"Petrale Sole",0.464,0.3114,28.2885336556309,0.72,"CSTbjuv.b CSTpjuv MLDegg",0.5591298,0.44288574
"354",354,"Petrale Sole",0.429,0.3903,25.600414179491,0.68,"CSTbjuv.a CSTbjuv.b MLDegg",0.37396257,0.34929879
"355",355,"Petrale Sole",0.463,0.2957,29.341882241554,0.72,"LSTbjuv.a LSTegg2 LSTlarv",0.51887463,0.43713446
"356",356,"Petrale Sole",0.451,0.3035,29.0611049177342,0.72,"LSTbjuv.b LSTegg2 LSTlarv",0.55260586,0.46390328
"357",357,"Petrale Sole",0.422,0.3651,26.7035612573752,0.64,"CSTegg1 LSTegg2 LSTlarv",0.56662163,0.42637825
"358",358,"Petrale Sole",0.491,0.3286,28.1315944007465,0.64,"CSTlarv LSTegg2 LSTlarv",0.46718358,0.42374213
"359",359,"Petrale Sole",0.478,0.3625,26.7553469374175,0.68,"CSTpjuv LSTegg2 LSTlarv",0.41937974,0.39949727
"360",360,"Petrale Sole",0.474,0.3709,26.9657316066586,0.72,"CSTbjuv.a LSTegg2 LSTlarv",0.37396257,0.34929879
"361",361,"Petrale Sole",0.424,0.3432,27.543395212384,0.64,"CSTbjuv.b LSTegg2 LSTlarv",0.5591298,0.44288574
"362",362,"Petrale Sole",0.429,0.2331,29.7927271392911,0.64,"CSTegg1 LSTbjuv.a LSTegg2",0.56662163,0.42637825
"363",363,"Petrale Sole",0.469,0.1895,31.6619132807983,0.72,"CSTlarv LSTbjuv.a LSTegg2",0.46718358,0.42374213
"364",364,"Petrale Sole",0.448,0.2702,29.0046040424129,0.8,"CSTpjuv LSTbjuv.a LSTegg2",0.41937974,0.39949727
"365",365,"Petrale Sole",0.473,0.1974,30.9307777142712,0.76,"CSTbjuv.a LSTbjuv.a LSTegg2",0.37396257,0.34929879
"366",366,"Petrale Sole",0.47,0.176,31.7050811614836,0.6,"CSTbjuv.b LSTbjuv.a LSTegg2",0.5591298,0.44288574
"367",367,"Petrale Sole",0.436,0.244,29.4362288811419,0.6,"CSTegg1 LSTbjuv.b LSTegg2",0.56662163,0.42637825
"368",368,"Petrale Sole",0.461,0.2485,30.2512798422543,0.72,"CSTlarv LSTbjuv.b LSTegg2",0.46718358,0.42374213
"369",369,"Petrale Sole",0.436,0.3274,27.4001873377049,0.8,"CSTpjuv LSTbjuv.b LSTegg2",0.41937974,0.39949727
"370",370,"Petrale Sole",0.462,0.2791,29.279032997561,0.72,"CSTbjuv.a LSTbjuv.b LSTegg2",0.37396257,0.34929879
"371",371,"Petrale Sole",0.464,0.2304,30.9006148472472,0.6,"CSTbjuv.b LSTbjuv.b LSTegg2",0.5591298,0.44288574
"372",372,"Petrale Sole",0.438,0.2614,28.8509468192242,0.64,"CSTegg1 CSTlarv LSTegg2",0.56662163,0.42637825
"373",373,"Petrale Sole",0.421,0.3559,25.42922260086,0.64,"CSTegg1 CSTpjuv LSTegg2",0.56662163,0.42637825
"374",374,"Petrale Sole",0.454,0.263,28.799498222714,0.68,"CSTbjuv.a CSTegg1 LSTegg2",0.37396257,0.34929879
"375",375,"Petrale Sole",0.421,0.2599,28.9017002879878,0.64,"CSTbjuv.b CSTegg1 LSTegg2",0.5591298,0.44288574
"376",376,"Petrale Sole",0.483,0.1957,30.9829218919071,0.68,"CSTbjuv.a CSTlarv LSTegg2",0.37396257,0.34929879
