"","ModelID","species","RMSE_loo","dev.ex","AIC","Hit","variables","RMSE5","RMSE10"
"282",282,"Yellowtail",0.459,0.0428,33.4367853685731,0.36,"DDben MLDpjuv pdo_larv",0.3427491,0.348285
"283",283,"Yellowtail",0.462,0.1939,30.5859578654055,0.48,"CutiSTIpjuv DDben MLDpjuv",0.38439525,0.41864256
"284",284,"Yellowtail",0.518,0.0425,33.4452629357735,0.28,"BeutiTUMIpjuv DDben MLDpjuv",0.32689956,0.35282624
"285",285,"Yellowtail",0.482,0.0503,33.2405152376386,0.28,"CSTlarv DDben LSTpjuv",0.32613274,0.34545079
"286",286,"Yellowtail",0.462,0.2058,30.3726675919506,0.44,"CSTlarv DDben oni_pre",0.32613274,0.34545079
"287",287,"Yellowtail",0.434,0.2789,28.0881443640831,0.52,"CSTlarv DDben oni_larv",0.32613274,0.34545079
"288",288,"Yellowtail",0.493,0.0251,33.895536992179,0.2,"CSTlarv DDben pdo_larv",0.32613274,0.34545079
"289",289,"Yellowtail",0.488,0.3155,28.2971358408097,0.36,"CSTlarv CutiSTIpjuv DDben",0.32613274,0.34545079
"290",290,"Yellowtail",0.583,0.0283,33.8142412223918,0.24,"BeutiTUMIpjuv CSTlarv DDben",0.32689956,0.35282624
"291",291,"Yellowtail",0.412,0.2598,28.691911737695,0.6,"DDben LSTpjuv oni_pre",0.3427491,0.348285
"292",292,"Yellowtail",0.4,0.3269,26.4076446291361,0.64,"DDben LSTpjuv oni_larv",0.3427491,0.348285
"293",293,"Yellowtail",0.463,0.0356,33.6245569847956,0.28,"DDben LSTpjuv pdo_larv",0.3427491,0.348285
"294",294,"Yellowtail",0.414,0.3356,26.0526589396673,0.44,"CutiSTIpjuv DDben LSTpjuv",0.38439525,0.41864256
"295",295,"Yellowtail",0.552,0.0449,33.5056664009757,0.32,"BeutiTUMIpjuv DDben LSTpjuv",0.32689956,0.35282624
"296",296,"Yellowtail",0.476,0.2863,28.586198541527,0.36,"CutiSTIpjuv DDben oni_pre",0.38439525,0.41864256
"297",297,"Yellowtail",0.467,0.2419,29.6520933304476,0.56,"BeutiTUMIpjuv DDben oni_pre",0.32689956,0.35282624
"298",298,"Yellowtail",0.458,0.3431,26.7023954693148,0.48,"CutiSTIpjuv DDben oni_larv",0.38439525,0.41864256
"299",299,"Yellowtail",0.428,0.3439,25.9866930508973,0.48,"BeutiTUMIpjuv DDben oni_larv",0.32689956,0.35282624
"300",300,"Yellowtail",0.466,0.2072,30.4483500330585,0.48,"CutiSTIpjuv DDben pdo_larv",0.38439525,0.41864256
"301",301,"Yellowtail",0.516,0.0246,34.1735399099272,0.28,"BeutiTUMIpjuv DDben pdo_larv",0.32689956,0.35282624
"302",302,"Yellowtail",0.486,0.0878,32.2338205019432,0.4,"CSTlarv MLDpjuv Tcop",0.32613274,0.34545079
"303",303,"Yellowtail",0.456,0.0608,32.9639308726102,0.48,"LSTpjuv MLDpjuv Tcop",0.32296771,0.35184824
"304",304,"Yellowtail",0.505,0.2172,29.8871473027146,0.44,"MLDpjuv oni_pre Tcop",0.31581294,0.37713642
"305",305,"Yellowtail",0.403,0.3008,25.6287180170832,0.68,"MLDpjuv oni_pjuv Tcop",0.31581294,0.37713642
"306",306,"Yellowtail",0.437,0.1847,29.8464118782264,0.56,"MLDpjuv pdo_pjuv Tcop",0.31581294,0.37713642
"307",307,"Yellowtail",0.45,0.198,30.3006822836454,0.48,"CutiSTIpjuv MLDpjuv Tcop",0.38439525,0.41864256
"308",308,"Yellowtail",0.524,0.0546,33.1274524683076,0.32,"BeutiTUMIpjuv MLDpjuv Tcop",0.32689956,0.35282624
"309",309,"Yellowtail",0.468,0.0853,32.3014533555298,0.44,"CSTlarv LSTpjuv Tcop",0.32613274,0.34545079
"310",310,"Yellowtail",0.461,0.2045,30.2583953113962,0.4,"CSTlarv oni_pre Tcop",0.32613274,0.34545079
"311",311,"Yellowtail",0.432,0.2093,28.6598551302774,0.56,"CSTlarv oni_pjuv Tcop",0.32613274,0.34545079
"312",312,"Yellowtail",0.439,0.1488,30.5042909213686,0.48,"CSTlarv pdo_pjuv Tcop",0.32613274,0.34545079
"313",313,"Yellowtail",0.467,0.3112,28.2944102261748,0.32,"CSTlarv CutiSTIpjuv Tcop",0.32613274,0.34545079
"314",314,"Yellowtail",0.569,0.0707,32.6974392433781,0.32,"BeutiTUMIpjuv CSTlarv Tcop",0.32689956,0.35282624
"315",315,"Yellowtail",0.455,0.2489,29.0017291842963,0.56,"LSTpjuv oni_pre Tcop",0.32296771,0.35184824
"316",316,"Yellowtail",0.389,0.3145,25.7886220032529,0.68,"LSTpjuv oni_pjuv Tcop",0.32296771,0.35184824
"317",317,"Yellowtail",0.417,0.1412,30.7248229263236,0.48,"LSTpjuv pdo_pjuv Tcop",0.32296771,0.35184824
"318",318,"Yellowtail",0.423,0.2726,28.1494272076934,0.52,"CutiSTIpjuv LSTpjuv Tcop",0.38439525,0.41864256
