"","DDpre","DDegg","DDlarv","DDpjuv","DDben","Tcop","Tpart","MLDpart","MLDlarv","MLDpjuv","CSTlarv","CSTpjuv","LSTlarv","LSTpjuv","hci1_larv","hci1_pjuv","hci2_larv","hci2_pjuv","oni_pre","oni_larv","oni_pjuv","pdo_larv","pdo_pjuv","lusi_annual","CutiSTIpjuv","CutiTUMIpjuv","BeutiTUMIpjuv","BeutiSTIpjuv","year"
"1",-1.04927032486735,NA,0.232127112657302,1.9438128195797,-0.706161166309576,NA,0.0736044356569488,0.155843892220224,0.210918816837152,0.98528880645225,-0.309847951762764,0.520716929685407,1.35329359048055,0.4894182849287,0.164003391537269,-0.756412916123444,0.164003391537269,-0.756412916123444,0.111906000038778,0.54720830021882,0.937111336204789,0.425252913321666,1.91517118312472,0.037553225503291,1.7444502436115,-0.936748833102584,-1.18670335107592,1.51843259304368,1993
"2",-0.311448443343178,-0.797763816292483,0.097590459544697,0.451844933452672,-0.154727017193447,-0.355747864159749,0.012626215237302,-0.352877153381281,0.0931707831487984,-0.448708768514348,0.214393198307972,0.682775043898739,0.267108361961308,-0.729629537531008,-0.652379295722535,-0.889529348014982,-0.652379295722535,-0.889529348014982,0.19089847159691,0.214124987042147,0.752685980986134,0.425252913321666,0.205944045863744,0.600851608052656,0.332578653325134,-0.699053810967471,-1.20382591545587,0.307156320406162,1994
"3",0.226376532295407,-0.886624450883342,1.02524748271247,0.468722911303205,0.344101614889415,0.885326565623295,0.708134837080192,0.23176880155044,-0.0645196655142699,-0.166647186944677,0.157999843950445,1.2609211018199,0.763289712418306,-0.792771810958407,-0.941793652425407,-0.483120843292333,-0.941793652425407,-0.483120843292333,0.819247671101639,0.814864534021504,-0.125178709854662,0.638037691990437,1.23375172640938,0.187766127516455,0.0544827341089552,-1.08669457234887,-1.07456653043521,0.11789440280655,1995
"4",0.669759909148023,0.160097429293787,0.801124110241639,0.203337435184158,-0.834263056358091,0.164228074563358,1.02116496105542,0.268524183975553,-0.0243583871002866,1.0003439258076,1.11900252323255,0.991165843174117,-0.520193333600562,-0.757183058953825,-1.22618926088477,-0.260251667567457,-1.22618926088477,-0.260251667567457,-0.766586023553305,-0.725645789420609,-0.575176576588179,0.987612685517703,1.06150403040634,-1.01393708858886,1.27382637943399,-0.291307911527765,-1.138564699166,1.25346590840423,1996
"5",-0.637298278026436,-0.858897919011017,-0.30362068420283,1.41537780579655,3.0152735906043,-0.661428898794699,-0.385691153461607,-0.612337562449995,-0.801210885259825,-0.93755645697119,1.12939611571049,0.407725172532592,-1.64901455549164,0.453053478021738,0.0218055873075861,-1.35140302937209,0.0218055873075861,-1.35140302937209,-0.342899134861352,-0.202229154428694,2.13218763802167,0.592440953704272,1.9322066695426,-2.02787417717772,0.546498589924897,-2.38576015933178,-1.47105821002689,0.231451553366317,1997
"6",3.10421827420938,2.25441356189246,2.38059164677801,1.85992279586,0.272660608999337,2.93007118910998,2.23829809356898,4.13757638561066,3.84524027895457,0.24626087467663,-0.428107365447733,0.0288236049250459,1.72296541767803,0.259735356318009,-1.52062235995587,-1.14063534665061,-1.52062235995587,-1.14063534665061,2.24350585722018,2.07582279104748,-0.20632586615087,2.00593984057539,0.236229355051093,1.16414999060202,-0.384053138439466,-0.151817821254837,-1.01583669847248,-0.399421505425233,1998
"7",0.0662474609229698,0.310216394448515,-0.846803262973214,-1.07395400129998,-0.475407558879565,0.474081800073115,-0.99979336520176,1.12902663017303,2.43346764073577,1.12786940090546,0.940853812300437,0.892923215433111,1.46747418824893,-1.30571052511123,1.4153440669959,1.37950075171069,1.4153440669959,1.37950075171069,-1.33509244271705,-1.33828116901342,-1.92517017678873,-0.57280902471995,-1.16068053121535,1.6898951476481,0.118658715441852,0.4007437090503,0.320099230175614,0.193599169846395,1999
"8",-0.323145417426011,-0.0797357371011229,0.101099298121895,-0.179986277157999,-0.90381536498086,-0.625936048603137,-0.160109139195744,-0.606342430636818,-0.117156100027471,-0.922279980696888,0.244800167486182,1.11148012628356,0.183831124149137,-0.800614834658384,0.212517935369255,0.222799632079496,0.212517935369255,0.222799632079496,-1.37698238949432,-1.40370824838741,-1.17640323460099,-0.501880765163693,-0.454654260785293,-0.337979029529619,-0.865372998436191,-0.273572393982505,-0.617140324257567,-0.967207258224071,2000
"9",-0.719684686354514,-0.940130047183125,-0.483948612471186,-0.89064118972804,-0.669142095301037,-0.593223406438864,-0.547369013009768,-0.299705574065725,-0.503120139696829,0.328399716185657,-0.300261136470201,0.401016134100844,-0.677678710793372,-0.614365953213038,0.525353103499503,1.31294253355136,0.525353103499503,1.31294253355136,-0.597829382022287,-0.49962496976501,-0.328046600595182,0.31886052398728,-0.672329920569359,0.525745157046074,-1.41086883976581,1.12477300569098,0.924172400197077,-1.61069777806275,2001
"10",-0.846803328264316,-0.432679612717514,-1.08974067966689,-1.52122296650237,-0.61131489723051,-0.746664995189888,-1.00788456151604,-0.461996582801476,-0.81215400584689,0.240283139016373,0.170587243962952,0.529958427945219,-0.983080260204792,-1.31956878996557,1.23132337934205,1.28268879882932,1.23132337934205,1.28268879882932,-0.120283989407697,0.142749991361431,1.09202863458846,-0.562676416211913,-0.229407273704389,1.38946934362177,-1.12207692376778,1.63712425841376,1.45790960927159,-0.878885029758569,2002
"11",-0.225606699415914,0.318525280239338,0.834702020709695,0.0942571979034627,-0.277007249662879,-2.14588280216766,0.934125563955417,-0.0586128014390329,0.0299195146447027,-0.263398271178781,0.667464457072492,-0.032879344550514,-0.752283019568822,-0.272845546536924,-1.32823709679225,-0.363114364736958,-1.32823709679225,-0.363114364736958,1.0322879714853,0.672114542660072,-0.0514085677672,1.60570180450794,0.682937665564482,-0.262872578523037,0.642762561924242,0.564907177237832,-0.719353199791123,0.811854766076717,2003
