"","DDpre","DDegg","DDlarv","DDpjuv","DDben","Tcop","Tpart","MLDpart","MLDlarv","MLDpjuv","CSTlarv","CSTpjuv","LSTlarv","LSTpjuv","hci1_larv","hci1_pjuv","hci2_larv","hci2_pjuv","oni_pre","oni_larv","oni_pjuv","pdo_larv","pdo_pjuv","lusi_annual","CutiSTIpjuv","CutiTUMIpjuv","BeutiTUMIpjuv","BeutiSTIpjuv","year"
"1",-0.170875656258335,-0.656298140942873,0.0262982616296373,0.512771415472883,0.120553298986721,-0.103999022351795,0.0508883832016577,-0.453079281876128,-0.108265220091078,-0.701917814530951,-0.426607867000656,0.370048498200638,0.356699036617964,-0.440176317526292,-0.572645227747643,-0.950660433453263,-0.572645227747643,-0.950660433453263,0.178282796315121,0.262982586711196,0.902930352495954,0.205695429775436,0.0248576907414551,0.37393720681456,0.484967345660979,-0.673589078028754,-1.01197026911948,0.532614144327043,1994
"2",0.373304604587023,-0.768700635063735,0.976066230803165,0.528327253414791,0.648233147794708,1.05423496752283,0.735585359703016,0.0466861242997555,-0.238484364165222,-0.406386410993294,-0.52160320379647,1.73929181260494,0.849334209301363,-0.559506930890935,-0.84968908896804,-0.594993402631627,-0.84968908896804,-0.594993402631627,0.806460432516055,0.863436178975989,0.00883925944685229,0.442195489130769,1.27874481224076,0.0277676143674176,0.190117872848237,-0.990317181137496,-0.887097282292308,0.330204894286681,1995
"3",0.821927284081719,0.555329409561781,0.746600819557697,0.283730803816206,-0.598285699706549,0.381269058025421,1.04374944668697,0.0781052566342672,-0.20531959518694,0.816334242944703,1.09721827295611,1.10042109928684,-0.424975861863873,-0.492248858365688,-1.12192871930054,-0.39995019593046,-1.12192871930054,-0.39995019593046,-0.778940269038654,-0.676340854653529,-0.449476342872435,0.830731300928815,1.0686090331313,-0.97927120002427,1.48291940699149,-0.34043374931749,-0.948923682592797,1.54466039452885,1996
"4",-0.500575941790465,-0.733628509480563,-0.384475853900302,1.40082573967078,3.47390018779578,-0.389276162769661,-0.341237162723964,-0.674870496937097,-0.846836365795814,-1.21411037433231,1.1147264142825,-0.281361629631145,-1.54572946750184,1.79493942983632,0.0727228365700603,-1.35486762634911,0.0727228365700603,-1.35486762634911,-0.355369063031513,-0.153173368323809,2.30793064157311,0.391516904983197,2.13083385060769,-1.82896019966726,0.711774631105337,-2.05173956023067,-1.27013407513192,0.451650444310898,1997
"5",3.28515277215667,3.2044929887499,2.36371537492323,1.81054720539102,0.572660141832001,2.96249499343414,2.24196230797903,3.38543754680924,2.99015502281463,0.0262400328629643,-1.50890839940953,-1.17872732322322,1.80215117097324,1.42959354054186,-1.40377680578468,-1.17041500039369,-1.40377680578468,-1.17041500039369,2.23032974181251,2.12379421422486,-0.073807816381216,1.96255301355791,0.061804640914547,0.845986651060664,-0.274837064983353,-0.226461133184012,-0.830360438527568,-0.22304705595858,1998
"6",0.211283345301112,0.74521941176496,-0.940605330468591,-0.893503742080904,-0.218674742206562,0.670440366499981,-0.945793187532326,0.813677530608949,1.82432775721433,0.949949684057752,0.797124458932485,0.86774968454509,1.54848592173932,-1.52889381001093,1.40669702351205,1.03507359778975,1.40669702351205,1.03507359778975,-1.34729146426072,-1.28868461706218,-1.8244231498303,-0.903602467676956,-1.64237343581931,1.28656613235703,0.258160058855777,0.225018130040873,0.460240701137102,0.411168594302826,1999
"7",-0.182710849296628,0.251957211064511,0.0298907342853643,-0.0695651657182447,-0.671860770056986,-0.356152423771524,-0.119161809133577,-0.669745755270082,-0.281950988222264,-1.19810437149658,-0.375386933063811,1.38536557917711,0.2740169761326,-0.574329216785152,0.255283528760105,0.0227905181134336,0.255283528760105,0.0227905181134336,-1.38916997348436,-1.35408055285339,-1.06181604105312,-0.824769114558512,-0.78104765990911,-0.412811866928946,-0.785153460039899,-0.325942660171591,-0.445193767052051,-0.830274806079665,2000
"8",-0.583935880813106,-0.836381475980644,-0.569101945159606,-0.72455077776602,-0.423614483658264,-0.325623316778407,-0.500401748357014,-0.407627302418311,-0.600676106422235,0.112301406344003,-1.2935497686248,-0.297250877500071,-0.581335700695047,-0.222343264190232,0.55474712100102,0.976825397876547,0.55474712100102,0.976825397876547,-0.610229704509057,-0.45042762192024,-0.197778430123318,0.08744540009777,-1.04660386427821,0.31099728091508,-1.36351204110398,0.816597882652409,1.04381473710115,-1.51846625621689,2001
"9",-0.71255663820848,-0.194492131623915,-1.18933322356588,-1.30573579978049,-0.362442680012124,-0.468822837521791,-0.953758606620859,-0.546356444757094,-0.855873081769605,0.0199768310478796,-0.50039956522603,0.00812761876642456,-0.884554563906052,-1.55508411256853,1.23054196875644,0.950348944074981,1.23054196875644,0.950348944074981,-0.132814700005621,0.191641565848053,1.24854539686788,-0.892340560088607,-0.50625471799674,1.03480642875911,-1.05732220407006,1.23522269347464,1.55943965259398,-0.73581715579095,2002
"10",-0.0840195511726728,0.755729571753735,0.780979068239989,0.183195389631517,-0.00879936930790309,-1.77464429704762,0.958063072486517,-0.20153705853401,-0.16049746444093,-0.507757833355655,0.33659654439103,-1.32486055355644,-0.655406817037225,0.423085501564646,-1.21961470423603,-0.489970138080905,-1.21961470423603,-0.489970138080905,1.01944256476995,0.720754137249702,0.0839729647450961,1.51770766381811,0.606772155967651,-0.349871941029465,0.813837910116646,0.35915052544093,-0.54393806370818,1.07237214308528,2003
