"","DDpre","Tpre.a","Tpre.b","DDegg1","DDegg2","DDlarv","DDpjuv","DDbjuv.a","DDbjuv.b","MLDegg","LSTegg1","LSTegg2","LSTlarv","LSTpjuv","LSTbjuv.a","LSTbjuv.b","CSTegg1","CSTegg2","CSTlarv","CSTpjuv","CSTbjuv.a","CSTbjuv.b","year.1","year","type","Y_rec","sd"
"1",-0.779084798143578,-1.59886321731509,0.699429995079461,-0.229763004538678,-0.371591212255841,0.622311708648814,0.559027497281759,0.649929159134454,0.70264641588054,-0.235167422650529,0.0632377905484758,0.400329298212713,-0.297590851843298,-0.363345532508753,-0.676352757588883,-0.718554284918241,0.655451748519437,-0.107842168515248,0.452298194378319,0.353574309840397,1.10725020316033,1.02532863795739,-1.58423606876268,1994,"Main_RecrDev",0.31437,0.291545
"2",-0.672718896018054,-1.70154860049522,0.3835305658161,1.02056806145166,0.761183468556784,0.52697523194832,0.489295199989322,0.703446667373231,0.56185167182729,0.128265164562161,1.41902781868506,0.684239730411627,-0.761693268842769,-0.970257189058147,-0.841589485409048,-1.52706674796586,0.138453131929283,-1.50689634175381,0.201465078945708,0.377356201137788,0.84693226173073,-0.781142112075957,-1.38620656016734,1995,"Main_RecrDev",0.300087,0.250938
"3",-1.12574978646514,-0.945486714170345,-0.203124250391001,0.777970996594575,0.556821889607054,0.806941569475917,0.891108767424885,0.129762255038603,0.0629723044630042,0.00245235662391158,-0.588101180641961,-0.697545288355271,-0.124368619989878,0.0338200484268463,-0.629290272819519,-0.58662721658374,1.32478941709107,0.192898124684007,-0.615637973398607,-0.362546780962148,0.191294674883426,0.0182597768993138,-1.18817705157201,1996,"Main_RecrDev",0.0475111,0.279212
"4",1.72898131928374,1.42900370809402,2.56822204625939,0.995668592940571,0.878618948216553,0.874312416856274,0.736262805036328,2.31616123704217,2.14201319528096,0.44234995711601,0.391734526277379,0.828629456288141,1.49201896504521,1.78086710834832,2.48911678959306,2.37461498449205,0.251454598374444,-0.36108201268841,1.21021214495124,0.971534062966587,0.781461932793498,0.975887511992991,-0.990147542976674,1997,"Main_RecrDev",0.155822,0.250418
"5",2.3489525224394,-0.78591036882116,1.46929802730623,2.09670533220851,2.31862253197734,1.24584225937174,1.50400886973887,1.36825725981639,1.59798180456172,2.79185697552996,0.590077918460635,-0.438260179369956,-1.44358163720554,-1.23976136559716,0.532618776627574,0.593413842849585,-0.617339907472464,-1.34485056831959,-0.111187095844483,0.6767492360155,-1.10960954500662,-0.289646095941419,-0.79211803438134,1998,"Main_RecrDev",0.847876,0.150895
"6",0.090973220928036,-0.171752942330067,-0.685366671356179,-0.914528781329925,-0.760924157640518,-1.27367310047143,-1.11460479947917,-0.883553645480908,-0.806154542328688,0.77815524294163,-0.398384967324916,-0.828963806436829,0.481203653620978,0.275230064941255,-1.23430510211676,-0.654520224866432,0.768922613272962,-0.815280150055587,0.132637170478941,-0.301320467302366,-0.743214842818571,0.322028557528838,-0.594088525786005,1999,"Main_RecrDev",0.390359,0.194931
"7",0.10775835832781,-0.0359698132052614,-0.167328616530953,-0.31711565154082,-0.391486892151803,0.146861461207687,0.159191047405438,-0.204325109842545,-0.13691972702983,-0.845575007731238,-0.354564150212117,-0.691961521752498,0.818776606481836,0.767375628410782,-0.607412676224774,-1.13794343196493,-0.0693552122550846,0.871053610736856,-0.942748115391821,-0.975597512239689,1.57235003384597,-0.766493153327845,-0.39605901719067,2000,"Main_RecrDev",0.0391341,0.210267
"8",-0.240067998406085,0.234970855265871,-0.631631689053179,-0.527749027150874,-0.637406064533091,-0.630058060949946,-0.578691742772808,-0.679692704317823,-0.65631655704678,-0.158484604804046,0.128022397680549,0.296330241239377,1.06552330846827,0.822709195433816,0.0748189608118377,0.186300006826298,-0.604870356851501,0.0236545056270519,-2.31723145946247,-2.5564131223801,-0.503762206777801,-0.650112827505847,-0.198029508595335,2001,"Main_RecrDev",-0.0451326,0.192378
"9",-0.530743564937215,0.0979206263558726,-1.55111926058692,-0.570332628868816,-0.539266713318506,-1.1715698105342,-1.26628511308615,-1.54338261718265,-1.53912556416137,-0.354901529226497,-0.0734476058610334,0.671656804564646,-0.374212650660844,-0.616446673614496,-1.2364546389528,-0.382000520874167,-0.988670641131423,-0.188893586558823,-0.290431697284958,0.173438288387121,-0.966487763448845,-0.789212824607992,0,2002,"Main_RecrDev",-0.0316298,0.180595
"10",-0.590126966175551,-0.478717890181318,0.113124127648137,0.792291420851222,0.844025352563733,0.683360618754469,0.516028571963953,0.0978643858576791,0.154527804024397,-0.0158105032589461,0.216538565226546,-0.444561726474105,-0.535128444229141,-0.420182681859823,0.733749331660274,0.00682486628858405,0.576859185372773,0.167234898117742,-0.339744009126032,-0.882113743093535,-0.501263023990263,0.0356215246259561,0.198029508595335,2003,"Main_RecrDev",-0.0890136,0.188362
"11",-0.37257417766846,-0.448129578349737,0.587386146389607,-0.104003426627872,-0.13508477253859,1.00704521190798,0.880487335304759,0.592640809626922,0.62800883231915,-0.345056680211089,-1.11552865839679,-1.24079838315594,-0.448528395075603,-0.469643168609005,-0.46177654677983,0.306591609035764,-2.29363383809018,0.711423177792325,-0.813803213377409,-0.875189996756269,-0.966800035381185,1.46487421103938,0.39605901719067,2004,"Main_RecrDev",0.0924091,0.175162
"12",1.19087727094046,0.73441701631698,0.597363003584625,0.578352232930967,0.833969171377739,1.10622855009562,1.05578936194416,0.829381613811555,0.792854629180064,-0.928964923617107,1.26248741108024,1.4664290414503,0.116501563269715,-0.0187887925183727,0.849474912903514,0.0091597418682509,-0.316452889682562,0.0266886484923899,2.23364350507303,1.80112306986043,0.585801405948234,-0.302328498868981,0.594088525786005,2005,"Main_RecrDev",0.318991,0.175071
"13",1.00896911172149,1.2237363847339,-0.389253639479678,0.0572897826096144,0.17418438417778,0.212796428969598,0.34907317616312,-0.285825781633948,-0.164347423266868,1.02615433874142,0.713774942651092,0.828217398629669,1.8902635122854,1.81080006429901,0.845962513739565,1.5757400371921,1.77066839968886,-0.982876435804121,-0.369302741106469,-0.273740831652727,0.0947140028545638,-2.68785227154696,0.79211803438134,2006,"Main_RecrDev",1.01206,0.129399
"14",-0.490973872365826,-0.0523205269963577,-0.571434160477522,-1.14530668968353,-0.940102401770409,-0.871345688478156,-0.837612331899559,-0.539806475381213,-0.5936642356247,-0.870880484109689,-2.014693535092,-2.13627001832402,-1.36752977720631,-1.1946823954567,-0.878624540262489,-0.415172807613046,0.408799922281236,1.38293741295186,0.929450695003919,0.384349559385163,2.06774830059916,0.456381046748626,0.990147542976674,2007,"Main_RecrDev",1.00451,0.149598
"15",-0.581821880626744,0.894740937455119,-1.23962736050619,-1.66532916941671,-1.8353208242146,-1.94179380915677,-1.93507731515448,-1.42186857819671,-1.56192170166695,-1.33510889384933,-1.64104870847972,-0.83337780808316,-0.100015812589159,0.237226100863443,0.318391661889017,0.489837807951189,0.0981570628406031,2.23750442917794,-0.227292073813466,-0.143669595427478,-0.525439419190713,0.192626539402065,1.18817705157201,2008,"Main_RecrDev",1.10222,0.136055
"16",0.0483250743387203,1.88423774949229,-0.322233500308699,-1.41079702556316,-1.21493277228885,-1.29281423738104,-1.38531962878496,-0.766952105660049,-0.660169552959344,-1.0110147657497,-0.22172450640507,0.760897130239712,0.975143894103851,1.05550468656549,1.13844803349259,0.918493286264575,-1.49981837765589,0.799858128943997,0.0194950837850326,0.478991097736638,-1.04151562817333,1.26209056432576,1.38620656016734,2009,"Main_RecrDev",0.297911,0.233053
"17",-1.14097493717309,-0.280327625849524,-0.65723476339325,0.5660789851333,0.458690064235239,-0.0514207502648631,-0.0226817010754204,-0.362036370005154,-0.524237353452588,0.931730779693085,1.62259194180363,1.3750096309156,-1.38678204563272,-1.49042509806651,-0.416774960563304,-1.03909094798199,0.396585143768432,-1.10553167282857,0.848176506189527,1.15347622448469,-0.889460351028571,0.513689413354678,1.58423606876268,2010,"Main_RecrDev",0.0733472,0.239545
