"","ModelID","species","RMSE_loo","dev.ex","AIC","Hit","variables","RMSE5","RMSE10"
"141",141,"Hake",1.974,0.2089,103.826948240056,0.32,"DDpre MLDlate ",2.21554483,2.24825558
"142",142,"Hake",2.098,0.1416,105.850761641383,0.36,"CSTeggs DDpre ",2.21554483,2.24825558
"143",143,"Hake",1.92,0.227,102.951234590445,0.44,"CSTeggs MLDlate ",2.83720382,2.59022243
"144",144,"Hake",2.147,0.0737,108.03537289711,0.44,"MLDyolk SSHjas.pre SSHmsc",2.70528211,2.44437765
"145",145,"Hake",2.193,0.0797,108.280072684733,0.28,"MLDyolk SSHjas.pre SSHmss",2.71902834,2.45150573
"146",146,"Hake",2.583,0.064,108.297109089979,0.4,"LSTegg MLDyolk SSHjas.pre",2.33149595,2.10748263
"147",147,"Hake",1.993,0.136,107.450994953419,0.44,"CSTpjuvs MLDyolk SSHjas.pre",2.83720382,2.59022243
"148",148,"Hake",2.015,0.1105,107.639172296555,0.44,"MLDyolk PUTlate SSHjas.pre",2.83720382,2.59022243
"149",149,"Hake",2.037,0.1977,105.92101426758,0.48,"CSTeggs MLDyolk SSHjas.pre",2.03739886,2.1713158
"150",150,"Hake",2.159,0.101,107.976271277106,0.36,"MLDyolk PUTpjuv SSHmsc",2.70528211,2.44437765
"151",151,"Hake",2.924,0.056,108.507572326417,0.28,"LSTegg MLDyolk SSHmsc",2.44806761,2.40027895
"152",152,"Hake",2.242,0.1118,107.987877655652,0.12,"MLDyolk SSHjac.pre SSHmsc",2.44806761,2.40027895
"153",153,"Hake",2.199,0.1762,106.541865713004,0.4,"CSTeggs MLDyolk SSHmsc",2.44806761,2.40027895
"154",154,"Hake",2.192,0.1099,107.932262221169,0.32,"MLDyolk PUTpjuv SSHmss",2.83720382,2.59022243
"155",155,"Hake",2.928,0.0437,108.833688386063,0.24,"LSTegg MLDyolk SSHmss",2.44806761,2.40027895
"156",156,"Hake",2.288,0.1019,108.292458509112,0.16,"MLDyolk SSHjac.pre SSHmss",2.70528211,2.44437765
"157",157,"Hake",2.18,0.1797,106.49249340065,0.4,"CSTeggs MLDyolk SSHmss",2.42866936,2.36195376
"158",158,"Hake",2.614,0.0738,108.032701000837,0.36,"LSTegg MLDyolk PUTpjuv",2.33149595,2.10748263
"159",159,"Hake",1.959,0.2228,105.191443803926,0.44,"CSTeggs MLDyolk PUTpjuv",2.42866936,2.36195376
"160",160,"Hake",2.627,0.0865,108.410431412584,0.36,"CSTpjuvs LSTegg MLDyolk",2.83720382,2.59022243
"161",161,"Hake",2.65,0.0858,108.428565163551,0.32,"LSTegg MLDyolk SSHjac.pre",2.03739886,2.1713158
"162",162,"Hake",2.168,0.1891,107.045565965945,0.36,"CSTpjuvs MLDyolk SSHjac.pre",2.70528211,2.44437765
"163",163,"Hake",1.732,0.4581,98.3579831674261,0.68,"CSTeggs CSTpjuvs MLDyolk",2.33149595,2.10748263
"164",164,"Hake",2.008,0.2401,105.854293866183,0.36,"MLDyolk PUTlate SSHjac.pre",2.03739886,2.1713158
"165",165,"Hake",2.18,0.2373,105.59322926035,0.36,"CSTeggs MLDyolk SSHjac.pre",2.70528211,2.44437765
"166",166,"Hake",2.162,0.0855,107.938385574139,0.32,"DDlarv SSHjas.pre SSHmsc",2.33149595,2.10748263
"167",167,"Hake",2.198,0.098,108.080074079331,0.4,"DDlarv SSHjas.pre SSHmss",2.83720382,2.59022243
"168",168,"Hake",2.056,0.0795,108.528586248537,0.28,"CSTpjuvs DDlarv SSHjas.pre",2.70528211,2.44437765
"169",169,"Hake",1.948,0.1272,106.695699388778,0.32,"DDlarv MLDlate SSHjas.pre",2.03739886,2.1713158
"170",170,"Hake",2.14,0.1158,107.695149844588,0.36,"DDlarv PUTpjuv SSHmsc",2.70528211,2.44437765
"171",171,"Hake",2.218,0.1443,107.263968190796,0.36,"DDlarv SSHjac.pre SSHmsc",2.83720382,2.59022243
"172",172,"Hake",2.305,0.2051,105.893211746391,0.28,"DDlarv MLDlate SSHmsc",2.70528211,2.44437765
"173",173,"Hake",2.187,0.1263,107.620983038631,0.32,"DDlarv PUTpjuv SSHmss",2.70528211,2.44437765
"174",174,"Hake",2.276,0.148,107.523924857832,0.36,"DDlarv SSHjac.pre SSHmss",2.39173927,2.33295058
"175",175,"Hake",2.457,0.2907,104.93353173805,0.24,"DDlarv MLDlate SSHmss",2.39355355,2.33543865
"176",176,"Hake",1.857,0.156,105.708730807934,0.4,"DDlarv MLDlate PUTpjuv",2.39173927,2.33295058
