"","ModelID","species","RMSE_loo","dev.ex","AIC","Hit","variables","RMSE5","RMSE10"
"141",141,"Petrale Sole",0.413,0.2836,27.4101232511249,0.76,"CSTbjuv.a LSTbjuv.b ",0.63056898,0.48845259
"142",142,"Petrale Sole",0.421,0.1234,31.1357799675796,0.68,"CSTegg1 CSTlarv ",0.61027893,0.47968929
"143",143,"Petrale Sole",0.41,0.2008,28.8243019622306,0.68,"CSTegg1 CSTpjuv ",0.61714187,0.50728225
"144",144,"Petrale Sole",0.435,0.2037,28.733875497422,0.64,"CSTbjuv.a CSTegg1 ",0.62743241,0.48704238
"145",145,"Petrale Sole",0.535,0.0931,32.4477258243195,0.68,"CSTegg2 CSTlarv ",0.6363459,0.47582463
"146",146,"Petrale Sole",0.517,0.1457,30.4906206421265,0.72,"CSTegg2 CSTpjuv ",0.64707652,0.52934513
"147",147,"Petrale Sole",0.53,0.2328,28.8976102478943,0.64,"CSTbjuv.a CSTegg2 ",0.67088253,0.51172205
"148",148,"Petrale Sole",0.549,0.1343,31.9997390820208,0.72,"CSTbjuv.b CSTegg2 ",0.71350927,0.53348787
"149",149,"Petrale Sole",0.421,0.2365,27.6816769501663,0.76,"CSTbjuv.b CSTpjuv ",0.71350927,0.53348787
"150",150,"Petrale Sole",0.435,0.1956,28.9864443693346,0.76,"CSTbjuv.a CSTbjuv.b ",0.63056898,0.48845259
"151",151,"Petrale Sole",0.509,0.2714,30.1599416029796,0.64,"CSTegg1 DDpre LSTlarv",0.61027893,0.47968929
"152",152,"Petrale Sole",0.511,0.2732,30.0956847454714,0.56,"CSTlarv DDpre LSTlarv",0.61714187,0.50728225
"153",153,"Petrale Sole",0.508,0.2964,29.1969068223961,0.6,"CSTpjuv DDpre LSTlarv",0.62743241,0.48704238
"154",154,"Petrale Sole",0.472,0.2726,30.1257595470232,0.72,"CSTbjuv.b DDpre LSTlarv",0.6363459,0.47582463
"155",155,"Petrale Sole",0.547,0.1974,32.3755797946123,0.6,"CSTegg1 DDpre LSTpjuv",0.64707652,0.52934513
"156",156,"Petrale Sole",0.537,0.1888,32.5820101988041,0.6,"CSTlarv DDpre LSTpjuv",0.67088253,0.51172205
"157",157,"Petrale Sole",0.523,0.2166,31.4612111568357,0.64,"CSTpjuv DDpre LSTpjuv",0.6680266,0.51601305
"158",158,"Petrale Sole",0.518,0.1935,32.5089808283838,0.68,"CSTbjuv.b DDpre LSTpjuv",0.6680266,0.51601305
"159",159,"Petrale Sole",0.524,0.1235,33.1332290217622,0.64,"CSTegg1 CSTlarv DDpre",0.63056898,0.48845259
"160",160,"Petrale Sole",0.508,0.2008,30.8231541598421,0.64,"CSTegg1 CSTpjuv DDpre",0.61027893,0.47968929
"161",161,"Petrale Sole",0.456,0.2387,29.6078334115915,0.72,"CSTbjuv.b CSTpjuv DDpre",0.61714187,0.50728225
"162",162,"Petrale Sole",0.491,0.0886,34.1074607129237,0.64,"LSTegg1 Tpre.a Tpre.b",0.62743241,0.48704238
"163",163,"Petrale Sole",0.465,0.1465,32.4683271558809,0.6,"CSTegg1 Tpre.a Tpre.b",0.6363459,0.47582463
"164",164,"Petrale Sole",0.572,0.1233,33.8304596469222,0.6,"CSTegg2 Tpre.a Tpre.b",0.64707652,0.52934513
"165",165,"Petrale Sole",0.471,0.1529,32.6548482161999,0.64,"CSTlarv Tpre.a Tpre.b",0.67088253,0.51172205
"166",166,"Petrale Sole",0.455,0.2089,30.653584599474,0.68,"CSTpjuv Tpre.a Tpre.b",0.63056898,0.48845259
"167",167,"Petrale Sole",0.457,0.2298,29.8982995843132,0.72,"CSTbjuv.a Tpre.a Tpre.b",0.61714187,0.50728225
"168",168,"Petrale Sole",0.487,0.2104,31.2512610943925,0.68,"CSTpjuv DDegg1 Tpre.a",0.66377409,0.49233682
"169",169,"Petrale Sole",0.515,0.2525,30.384347636658,0.56,"CSTegg1 DDegg2 Tpre.a",0.62743241,0.48704238
"170",170,"Petrale Sole",0.487,0.1916,31.6089602898771,0.68,"CSTpjuv DDegg2 Tpre.a",0.6363459,0.47582463
"171",171,"Petrale Sole",0.463,0.2696,29.876027929346,0.64,"CSTegg1 DDlarv Tpre.a",0.64707652,0.52934513
"172",172,"Petrale Sole",0.471,0.2119,31.7020755117667,0.64,"CSTlarv DDlarv Tpre.a",0.67088253,0.51172205
"173",173,"Petrale Sole",0.46,0.2778,29.5742760074058,0.68,"CSTpjuv DDlarv Tpre.a",0.61714187,0.50728225
"174",174,"Petrale Sole",0.414,0.42,24.519294126306,0.68,"CSTbjuv.a DDlarv Tpre.a",0.66377409,0.49233682
"175",175,"Petrale Sole",0.468,0.2782,29.6947090040406,0.68,"CSTegg1 DDpjuv Tpre.a",0.62743241,0.48704238
"176",176,"Petrale Sole",0.477,0.2111,31.8065847688736,0.56,"CSTlarv DDpjuv Tpre.a",0.6363459,0.47582463
"177",177,"Petrale Sole",0.465,0.2702,29.8611089360748,0.68,"CSTpjuv DDpjuv Tpre.a",0.64707652,0.52934513
"178",178,"Petrale Sole",0.414,0.4452,23.4694581325112,0.64,"CSTbjuv.a DDpjuv Tpre.a",0.67088253,0.51172205
"179",179,"Petrale Sole",0.466,0.1958,32.0037703470789,0.68,"CSTegg1 DDbjuv.a Tpre.a",0.61714187,0.50728225
"180",180,"Petrale Sole",0.582,0.1543,33.7051767127537,0.64,"CSTegg2 DDbjuv.a Tpre.a",0.66377409,0.49233682
"181",181,"Petrale Sole",0.481,0.1781,32.5850715461974,0.64,"CSTlarv DDbjuv.a Tpre.a",0.62743241,0.48704238
"182",182,"Petrale Sole",0.465,0.2039,30.7268822831624,0.76,"CSTpjuv DDbjuv.a Tpre.a",0.6363459,0.47582463
"183",183,"Petrale Sole",0.484,0.2773,29.2550403349332,0.68,"CSTbjuv.a DDbjuv.a Tpre.a",0.64707652,0.52934513
"184",184,"Petrale Sole",0.477,0.1904,31.8091373823153,0.56,"CSTegg1 DDbjuv.b Tpre.a",0.67088253,0.51172205
"185",185,"Petrale Sole",0.583,0.1293,33.691146072692,0.6,"CSTegg2 DDbjuv.b Tpre.a",0.61714187,0.50728225
"186",186,"Petrale Sole",0.487,0.171,32.5769261861943,0.64,"CSTlarv DDbjuv.b Tpre.a",0.66377409,0.49233682
"187",187,"Petrale Sole",0.473,0.2016,30.7986221521278,0.68,"CSTpjuv DDbjuv.b Tpre.a",0.62743241,0.48704238
"188",188,"Petrale Sole",0.479,0.3004,28.7161754547913,0.72,"CSTbjuv.a DDbjuv.b Tpre.a",0.6363459,0.47582463
"189",189,"Petrale Sole",0.452,0.1191,33.2562097450201,0.72,"CSTlarv LSTegg1 Tpre.a",0.64707652,0.52934513
"190",190,"Petrale Sole",0.431,0.213,30.4395261013072,0.76,"CSTpjuv LSTegg1 Tpre.a",0.67088253,0.51172205
"191",191,"Petrale Sole",0.455,0.176,31.5871793467677,0.72,"CSTbjuv.a LSTegg1 Tpre.a",0.61714187,0.50728225
"192",192,"Petrale Sole",0.434,0.1241,33.1135663662258,0.68,"CSTegg1 CSTlarv Tpre.a",0.61714187,0.50728225
"193",193,"Petrale Sole",0.42,0.2066,30.6418279850546,0.68,"CSTegg1 CSTpjuv Tpre.a",0.61714187,0.50728225
"194",194,"Petrale Sole",0.447,0.2081,30.5957333009022,0.64,"CSTbjuv.a CSTegg1 Tpre.a",0.64707652,0.52934513
"195",195,"Petrale Sole",0.546,0.0955,34.3870785342993,0.68,"CSTegg2 CSTlarv Tpre.a",0.67088253,0.51172205
