"","DDpre","Tpre","DDegg","Tspawn","DDyolk","DDlarv","DDpjuv","DDbjuv","MLDegg","LSTegg","LSTyolk","LSTlarv","LSTpjuv","LSTbjuv","CSTegg","CSTyolk","CSTlarv","CSTpjuv","CSTbjuv","year","type","Y_rec","sd"
"1",-0.932147126017766,-0.245864289824131,0.0895216069391758,-0.84506573614512,0.334106004354796,0.167617139791079,0.456988866512406,0.63026251881232,-0.369104200654489,-0.0502232631389241,-0.0430464317123437,-0.328524174908852,-0.476992417357976,-0.113223229799411,-0.477191778977145,-0.908677123122505,-0.201773932097401,0.149284396983492,-0.667203396667793,1994,"Main_RecrDev",0.405,0.22
"2",-0.935291818519609,0.515098100415141,0.61807609056229,-1.08582821343675,0.639415915945745,0.832081492403657,0.661639071900638,0.326588977929925,0.0881455409260371,1.69004151184392,0.634093065130076,0.510874087845412,-0.374103329300633,-0.682428021848256,0.127143646062336,-0.368332547467062,-1.10077959847422,-0.192509558697652,0.270998336948469,1995,"Main_RecrDev",1.33,0.16
"3",-1.41895695105072,-0.228476289027104,0.846937058895948,-1.09739933905006,0.826231643396153,0.884534075027013,0.0253794464450619,-0.383294428224473,0.511511584023734,0.381004217307487,1.0032249957847,1.11051162221668,-0.316218279703677,-0.616861675309607,-0.810732365507683,-0.0265131250856658,0.485064370347053,0.627262218887302,0.309642117346595,1996,"Main_RecrDev",-2.231,0.76
"4",2.91285028782078,-0.93911864332582,-0.314897563934242,-0.85734053661285,0.299251094917192,-0.138886764588115,2.68930626747773,3.25594180559683,-0.562165957880076,-0.325906541884729,-0.0518443295366101,0.0826088678772897,3.17442224261784,3.03735823370825,-0.611126483174358,-0.341609474963188,0.371552480134842,2.7130701484638,1.99523103799313,1997,"Main_RecrDev",-2.505,0.67
"5",0.420029278959134,3.09297394400328,2.34585226973288,0.489358966941839,1.68646858244575,2.01843121584798,1.25045167027122,0.727035926026908,2.89535046666332,-0.00771732929897976,-0.306650682852609,0.500494621246719,-0.355156187760482,-0.697784367717154,1.46953783384103,0.38412427598972,0.133516872571327,-0.121078397717454,1.49540203021453,1998,"Main_RecrDev",-0.108,0.32
"6",0.0892326052355825,-0.591316772376505,-0.910837407959983,-0.438903272671979,-1.27168381489376,-1.12901152145495,-0.861363055814182,-0.288716006956309,0.897149498208539,0.195482326590349,0.889058521070527,0.344932105070022,0.84921883532995,1.38173234552914,1.00061275216848,1.02462640332029,1.37199025952654,-0.0740563767458959,0.214623174917726,1999,"Main_RecrDev",1.105,0.19
"7",-0.454486555285741,-0.444432921583146,-0.0991224664048309,-1.19089628864585,0.297808003762959,0.195529224265074,-0.324199480468001,-0.512979832951542,-0.696692081248381,-0.255025978267714,0.450863641399464,0.899564986118215,0.532298079038428,-0.0272662763776184,1.38991875722021,1.28136308542941,0.638897623737634,-0.530038689561185,-0.641616660558497,2000,"Main_RecrDev",2.483,0.12
"8",-0.147321163946027,-0.710513879445485,-0.491373062328184,-1.12396812635453,-0.661607045390892,-0.655263128620218,-0.672131599757998,-0.390891982611457,-0.476796496903036,-0.368625423804098,-0.408996309877949,-0.632706115272908,-0.0405648769382098,0.0857823699953389,-1.10828109839129,-1.77554670681514,-2.17025490292523,-0.0383135131750529,0.735489095239088,2001,"Main_RecrDev",1.192,0.22
"9",0.469440669226557,-0.410475473886879,-0.893634653575653,0.690793738964294,-1.17574113550317,-1.20835917356964,-1.46421319256565,-1.47260947688527,-0.463085882970245,-0.568660534882237,-1.21051619261642,-1.3809230175316,-1.52892581360988,-0.485568161572414,-1.76991549423322,-1.4777945228039,-1.42705222677712,-2.18058027579306,-1.70319041952881,2002,"Main_RecrDev",0.47,0.022
"10",-0.380920999468547,0.709769788653533,0.92849588825701,0.515040922018904,0.75686546027037,0.723486953907936,-0.0246088064633513,-0.136409244882145,0.0367793446861445,-0.732344753783356,-1.27380419367316,-0.895109530197712,-0.250127277690684,0.131524867333566,0.333678815831658,0.149607317253257,0.477398797009343,-0.38440860966642,-0.460308825377369,2003,"Main_RecrDev",-1.01,0.34
