"","DDpre","Tpre","DDegg","Tspawn","DDyolk","DDlarv","DDpjuv","DDbjuv","MLDegg","LSTegg","LSTyolk","LSTlarv","LSTpjuv","LSTbjuv","CSTegg","CSTyolk","CSTlarv","CSTpjuv","CSTbjuv","year","type","Y_rec","sd"
"1",-0.230354972998454,0.153295746189508,0.112734297928438,-0.633418243809983,0.886555567537802,0.992661868680416,0.579982550962872,-0.763459282782224,0.209680779586073,2.06162363905855,2.21993189357646,2.60707961962666,1.72895592254859,0.905593056153534,0.344751218587215,2.00434425781694,1.8729793720175,0.615800240806108,-0.887083032665947,1993,"Main_RecrDev",-0.541,0.5
"2",-1.24717106612164,-0.285707244038469,0.0483343619880053,-1.03493440459151,0.292427570283323,0.185549890593176,0.193207756367841,0.302559465738576,-0.175273610652686,0.0573611444452473,0.0515508075988934,-0.088710949309392,-0.555701461572905,-0.333168287515037,-0.25407393301611,-0.622838299250827,0.0216651457353593,0.274357268776702,-0.782087154178128,1994,"Main_RecrDev",0.405,0.22
"3",-1.25019501582581,0.496763111052849,0.566323743030547,-1.30705878244628,0.593450115129052,0.899683544332778,0.424967160180642,-0.013334487341936,0.327005240266794,1.58177281641396,0.605928811887158,0.562557848055341,-0.446318628847706,-0.992580818729382,0.413835023701084,-0.095499303998218,-0.754620355222816,-0.123598436303992,0.117113510208809,1995,"Main_RecrDev",1.33,0.16
"4",-1.71528946737541,-0.267827785956842,0.790610084372943,-1.32013717154587,0.77764245071779,0.956057004142345,-0.295575246244034,-0.751784978434332,0.792063588709816,0.435101482534117,0.908139248569169,1.02780209883962,-0.384780220675357,-0.916623498732299,-0.622701579091796,0.238092849745126,0.61474551845336,0.830873842481455,0.154150867701724,1996,"Main_RecrDev",-2.231,0.76
"5",2.45019482428365,-0.998555851421686,-0.348001006442683,-1.04880812975893,0.258062116883525,-0.143865453148206,2.7212313612658,3.03390117899372,-0.387347732861207,-0.184127859945394,0.0443479180015614,0.230277228547512,3.32616868135102,3.31671823253785,-0.402098001839715,-0.0694194304524136,0.51672874519627,3.25941054267949,1.76966981530214,1997,"Main_RecrDev",-2.505,0.67
"6",0.0530875243207777,3.14750045705952,2.25956396964601,0.473313459471333,1.62579936515806,2.17471396437735,1.09177742062947,0.403227222531801,3.41065851805987,0.0945948703730619,-0.164263510352568,0.55450467112019,-0.426175656907359,-1.01037084270856,1.89744340459969,0.638846598838591,0.311186558117467,-0.0404300901114512,1.29061871171698,1998,"Main_RecrDev",-0.108,0.32
"7",-0.265007966116487,-0.640923651783588,-0.93202880397357,-0.575864914511822,-1.29081267029292,-1.20800291590178,-1.29978099951562,-0.653400538078744,1.21567841184388,0.272590731480331,0.814670498475863,0.43380747966664,0.854212323746975,1.39870827738887,1.3791893868777,1.26393244868533,1.38060021097082,0.0143183371179418,0.0630818650555085,1999,"Main_RecrDev",1.105,0.19
"8",-0.787850626773672,-0.489888251924573,-0.136538966715951,-1.42581310380194,0.256639290584084,0.215548428197984,-0.691461502664813,-0.886689175346059,-0.535121740191477,-0.122038941036739,0.455917827845705,0.864133709118154,0.517289422328521,-0.233588851390975,1.80944873773546,1.51448972285375,0.747579524554362,-0.516588543429755,-0.757564059320597,2000,"Main_RecrDev",2.483,0.12
"9",-0.492479078131028,-0.7634897652873,-0.520948993858554,-1.35016682897802,-0.689303008356154,-0.698841409497254,-1.08548280540918,-0.759688273143758,-0.293571245169937,-0.221548121015714,-0.248054464391604,-0.324718355175283,-0.0917292216420835,-0.102624223024406,-0.951551180684871,-1.46884315592032,-1.67810527142374,0.0559342763044361,0.562295376209656,2001,"Main_RecrDev",1.192,0.22
"10",0.100601727663216,-0.454971025399701,-0.915169909816274,0.70098727572191,-1.19621728241646,-1.29328187555932,-1.98248829520066,-1.88493617715801,-0.278510435320687,-0.396771950466655,-0.90426340665823,-0.905241741658201,-1.67402661045695,-0.764522551173799,-1.68278671768177,-1.17825758400022,-1.03635463141691,-2.4383382695328,-1.77500817092173,2002,"Main_RecrDev",0.47,0.022
"11",-0.717109674957099,0.696937031572395,0.870538660987601,0.502340765246125,0.709250354103731,0.782971467534082,-0.352185244116841,-0.494964656530757,0.27058059597001,-0.540153657317791,-0.956077657465983,-0.528310814256303,-0.314517949385724,-0.049632441551003,0.642096820131478,0.409974240418465,0.60812634611535,-0.347029309972906,-0.583793195324187,2003,"Main_RecrDev",-1.01,0.34
