"","ModelID","species","RMSE_loo","dev.ex","AIC","Hit","variables","RMSE5","RMSE10"
"373",373,"Sablefish",1.635,0.2462,92.5581053435509,0.56,"DDyolk LSTpjuv Tspawn",1.487,1.388
"374",374,"Sablefish",1.543,0.4545,86.1148095546872,0.44,"DDyolk LSTbjuv Tspawn",1.334,1.581
"375",375,"Sablefish",1.647,0.2775,92.3651542087893,0.48,"CSTegg DDyolk Tspawn",1.212,1.239
"376",376,"Sablefish",1.49,0.3316,91.3007467382104,0.56,"CSTyolk DDyolk Tspawn",1.457,1.32
"377",377,"Sablefish",1.62,0.202,93.8863908007936,0.52,"CSTlarv DDyolk Tspawn",1.425,1.276
"378",378,"Sablefish",1.561,0.3431,89.7382613538404,0.64,"CSTpjuv DDyolk Tspawn",1.482,1.311
"379",379,"Sablefish",1.77,0.1602,94.7366767672836,0.32,"CSTbjuv DDyolk Tspawn",1.596,1.375
"380",380,"Sablefish",1.964,0.1769,94.756154232048,0.44,"DDbjuv DDlarv Tspawn",1.596,1.375
"381",381,"Sablefish",1.68,0.0959,96.5497079516061,0.4,"DDlarv MLDegg Tspawn",1.596,1.375
"382",382,"Sablefish",1.699,0.0743,96.9046875152281,0.44,"DDlarv LSTegg Tspawn",1.596,1.375
"383",383,"Sablefish",1.698,0.056,96.8726535551459,0.32,"DDlarv LSTyolk Tspawn",1.596,1.375
"384",384,"Sablefish",1.647,0.0715,96.3355140846233,0.48,"DDlarv LSTlarv Tspawn",1.596,1.375
"385",385,"Sablefish",1.623,0.1657,93.8794093776654,0.48,"DDlarv LSTpjuv Tspawn",1.487,1.388
"386",386,"Sablefish",1.583,0.4148,87.4596732334808,0.48,"DDlarv LSTbjuv Tspawn",1.334,1.581
"387",387,"Sablefish",1.603,0.2146,93.3976838639414,0.44,"CSTegg DDlarv Tspawn",1.212,1.239
"388",388,"Sablefish",1.588,0.2447,93.8979944745967,0.48,"CSTyolk DDlarv Tspawn",1.457,1.32
"389",389,"Sablefish",1.662,0.1185,95.6126980112443,0.4,"CSTlarv DDlarv Tspawn",1.425,1.276
"390",390,"Sablefish",1.668,0.2445,92.4715674907958,0.6,"CSTpjuv DDlarv Tspawn",1.783,1.463
"391",391,"Sablefish",1.704,0.1032,95.4367896108195,0.44,"CSTbjuv DDlarv Tspawn",1.783,1.463
"392",392,"Sablefish",2.09,0.0785,96.1161839429771,0.48,"DDpjuv MLDegg Tspawn",1.783,1.463
"393",393,"Sablefish",2.064,0.0745,96.2222920743088,0.48,"DDpjuv LSTegg Tspawn",1.783,1.463
"394",394,"Sablefish",2.101,0.0852,95.9314146250253,0.44,"DDpjuv LSTyolk Tspawn",1.783,1.463
"395",395,"Sablefish",2.028,0.0981,95.5770688815311,0.4,"DDpjuv LSTlarv Tspawn",1.783,1.463
"396",396,"Sablefish",2.07,0.3412,91.2604970877178,0.64,"DDpjuv LSTpjuv Tspawn",1.487,1.388
"397",397,"Sablefish",1.674,0.5312,82.9011204312618,0.56,"DDpjuv LSTbjuv Tspawn",1.334,1.581
"398",398,"Sablefish",2.022,0.2122,93.2935922142862,0.36,"CSTegg DDpjuv Tspawn",1.212,1.239
"399",399,"Sablefish",2.081,0.1669,94.8362912823964,0.56,"CSTyolk DDpjuv Tspawn",1.457,1.32
"400",400,"Sablefish",1.972,0.1276,94.7472439316026,0.48,"CSTlarv DDpjuv Tspawn",1.482,1.311
"401",401,"Sablefish",2.022,0.3733,89.9972632328626,0.48,"CSTpjuv DDpjuv Tspawn",1.482,1.311
"402",402,"Sablefish",1.939,0.2293,91.6457825506457,0.4,"CSTbjuv DDpjuv Tspawn",1.482,1.311
"403",403,"Sablefish",1.848,0.1667,95.0054380379568,0.52,"DDbjuv MLDegg Tspawn",1.482,1.311
"404",404,"Sablefish",1.852,0.1499,95.4466894016145,0.36,"DDbjuv LSTegg Tspawn",1.482,1.311
"405",405,"Sablefish",1.846,0.1643,95.0273331971553,0.36,"DDbjuv LSTyolk Tspawn",1.487,1.388
"406",406,"Sablefish",1.822,0.1806,94.5214185868276,0.4,"DDbjuv LSTlarv Tspawn",1.334,1.581
"407",407,"Sablefish",1.935,0.2448,92.3473013616676,0.48,"DDbjuv LSTpjuv Tspawn",1.212,1.239
"408",408,"Sablefish",1.929,0.3823,89.477150704595,0.68,"CSTegg DDbjuv Tspawn",1.457,1.32
"409",409,"Sablefish",1.771,0.388,89.3942153678378,0.64,"CSTyolk DDbjuv Tspawn",1.328,1.356
"410",410,"Sablefish",1.821,0.2319,93.5580615095289,0.4,"CSTlarv DDbjuv Tspawn",1.336,1.183
"411",411,"Sablefish",1.672,0.3094,90.2876142344376,0.56,"CSTpjuv DDbjuv Tspawn",1.195,1.066
"412",412,"Sablefish",1.621,0.0488,96.9090058972581,0.48,"LSTyolk MLDegg Tspawn",1.05,1.164
"413",413,"Sablefish",1.605,0.0698,96.3504981382624,0.48,"LSTlarv MLDegg Tspawn",1.487,1.388
"414",414,"Sablefish",1.58,0.1754,93.7769334169481,0.56,"LSTpjuv MLDegg Tspawn",1.334,1.581
"415",415,"Sablefish",1.588,0.3657,88.5838730991562,0.56,"LSTbjuv MLDegg Tspawn",1.212,1.239
"416",416,"Sablefish",1.432,0.2813,91.4003102705506,0.48,"CSTegg MLDegg Tspawn",1.457,1.32
"417",417,"Sablefish",1.547,0.1679,94.9785505170382,0.56,"CSTyolk MLDegg Tspawn",1.425,1.276
"418",418,"Sablefish",1.579,0.0828,95.9969616057237,0.4,"CSTlarv MLDegg Tspawn",1.291,1.209
