"","ModelID","species","RMSE_loo","dev.ex","AIC","Hit","variables","RMSE5","RMSE10"
"241",241,"Hake",2.168,0.1891,107.045565965931,0.36,"CSTpjuvs MLDyolk SSHjac.pre",2.11078022,1.85362721
"242",242,"Hake",2.154,0.1721,106.32545540595,0.44,"CSTpjuvs MLDpjuv MLDyolk",2.11078022,1.85362721
"243",243,"Hake",1.915,0.2726,104.997137671311,0.4,"CSTpjuvs MLDyolk Tpre",2.11078022,1.85362721
"244",244,"Hake",1.915,0.2726,104.997137683713,0.4,"CSTpjuvs DDpre MLDyolk",2.11078022,1.85362721
"245",245,"Hake",1.732,0.4581,98.3579831674158,0.68,"CSTeggs CSTpjuvs MLDyolk",2.03831382,1.84039558
"246",246,"Hake",2.183,0.116,107.852285027385,0.4,"DDspawn MLDyolk PUTlate",2.08466668,1.9765847
"247",247,"Hake",2.199,0.1474,107.896638567931,0.24,"DDspawn MLDyolk SSHjac.pre",2.08466668,1.9765847
"248",248,"Hake",2.616,0.249,105.778668558589,0.36,"DDspawn MLDpjuv MLDyolk",2.08466668,1.9765847
"249",249,"Hake",2.31,0.2334,106.285147063558,0.48,"DDspawn MLDyolk Tpre",2.08466668,1.9765847
"250",250,"Hake",2.31,0.2334,106.285147067839,0.48,"DDpre DDspawn MLDyolk",2.08000486,1.84660273
"251",251,"Hake",2.322,0.334,103.165435364778,0.6,"CSTeggs DDspawn MLDyolk",2.03831382,1.84039558
"252",252,"Hake",2.008,0.2401,105.85429386619,0.36,"MLDyolk PUTlate SSHjac.pre",2.07965233,1.79569952
"253",253,"Hake",2.307,0.1513,105.849391970413,0.4,"MLDpjuv MLDyolk PUTlate",2.53887298,2.12736061
"254",254,"Hake",2.003,0.2205,106.316182998067,0.4,"MLDyolk PUTlate Tpre",2.07965233,1.79569952
"255",255,"Hake",2.003,0.2205,106.316183005299,0.4,"DDpre MLDyolk PUTlate",2.08000486,1.84660273
"256",256,"Hake",1.957,0.3184,103.219355661243,0.56,"CSTeggs MLDyolk PUTlate",2.03831382,1.84039558
"257",257,"Hake",2.626,0.1506,106.824161147987,0.36,"MLDpjuv MLDyolk SSHjac.pre",2.53887298,2.12736061
